Psalm A,Psalm B,Contiguous Phrase Matches,Skipgram Matches,Root Matches,Final Score
6,93,0,1,2,56.52
78,123,0,0,6,56.51
29,83,0,0,7,56.51
47,148,0,0,6,56.47
84,98,0,0,5,56.47
58,83,0,0,5,56.43
93,139,0,0,4,56.43
1,66,1,0,4,56.43
41,123,2,1,2,56.42
62,113,0,0,4,56.42
29,32,0,1,4,56.39
129,143,1,0,3,56.37
67,136,0,0,5,56.32
46,56,1,0,5,56.31
46,146,0,0,4,56.31
5,127,0,0,4,56.26
77,122,0,0,5,56.24
13,122,1,0,3,56.24
7,136,0,0,7,56.23
62,133,0,0,3,56.19
29,130,0,2,3,56.15
70,122,0,1,2,56.12
4,137,0,0,4,56.08
43,45,2,0,3,56.07
92,136,0,0,7,56.07
50,70,0,0,3,56.06
25,136,0,4,3,56.03
53,98,0,0,5,56.02
53,91,0,2,4,56.0
124,141,0,0,4,55.91
1,23,0,0,3,55.85
56,63,1,0,5,55.84
13,95,0,0,4,55.84
95,121,1,0,3,55.81
90,120,0,0,2,55.8
75,120,0,0,3,55.79
110,150,0,0,2,55.79
52,82,0,0,4,55.77
128,131,1,0,1,55.73
105,117,1,0,3,55.72
55,123,0,1,4,55.71
29,59,0,0,6,55.7
34,110,0,0,5,55.69
71,117,0,1,3,55.69
99,134,1,1,1,55.69
114,135,0,1,3,55.69
5,76,0,0,6,55.66
126,143,0,1,4,55.66
20,56,2,0,3,55.63
80,87,0,0,5,55.6
2,66,1,0,6,55.58
112,150,1,0,1,55.56
93,114,0,0,2,55.53
10,136,0,0,6,55.51
75,95,0,0,4,55.46
52,81,0,0,7,55.46
58,121,0,0,3,55.45
29,139,0,0,7,55.41
93,125,0,0,2,55.41
47,71,2,2,3,55.38
75,130,0,0,3,55.38
2,29,0,0,5,55.38
17,29,0,0,4,55.36
6,43,0,1,3,55.36
15,123,0,1,1,55.35
145,150,0,1,2,55.33
87,118,0,0,3,55.32
15,29,1,0,3,55.26
67,129,0,0,3,55.26
15,125,0,2,0,55.23
64,136,0,0,5,55.23
55,136,0,0,9,55.22
54,126,0,0,3,55.21
1,98,1,0,3,55.18
131,135,0,3,0,55.16
70,96,0,0,3,55.15
101,117,1,1,1,55.13
131,150,0,0,1,55.1
1,62,0,0,4,55.1
101,129,0,0,4,55.04
93,109,0,0,4,55.04
29,52,0,0,4,55.03
27,67,1,0,3,55.01
67,107,0,0,5,54.99
52,129,0,0,3,54.97
47,143,1,1,4,54.97
63,126,0,0,3,54.97
93,111,0,0,2,54.89
67,87,1,0,2,54.87
48,140,0,0,6,54.86
35,114,0,0,4,54.86
11,85,0,0,4,54.8
6,46,0,0,4,54.76
63,99,0,0,5,54.76
25,29,1,2,4,54.75
2,21,1,0,4,54.7
52,137,0,0,5,54.69
130,137,0,0,4,54.69
49,131,0,0,5,54.64
17,131,0,1,3,54.63
90,148,0,0,6,54.55
41,148,1,0,6,54.55
75,121,0,1,2,54.53
85,136,0,0,7,54.5
94,124,2,0,3,54.49
115,123,0,0,4,54.48
70,102,0,0,4,54.47
40,134,0,0,3,54.42
112,128,0,1,2,54.41
29,117,0,0,3,54.4
42,85,2,0,4,54.35
85,131,0,0,3,54.32
87,124,0,0,3,54.31
82,100,0,0,3,54.25
137,138,0,1,4,54.25
20,64,1,0,1,54.21
59,133,0,0,4,54.19
60,120,0,0,4,54.18
8,82,0,0,3,54.17
16,122,0,0,4,54.14
100,128,0,0,2,54.13
2,70,0,0,3,54.07
4,125,0,0,2,53.99
93,130,0,0,2,53.94
42,96,0,0,6,53.91
25,47,0,0,4,53.88
10,47,0,1,4,53.87
81,124,0,1,3,53.87
92,110,0,2,3,53.86
20,137,0,1,3,53.85
24,125,0,0,4,53.82
63,67,0,0,3,53.8
60,133,0,0,4,53.77
12,59,0,0,6,53.75
60,135,0,0,8,53.73
77,123,0,0,4,53.71
54,80,0,0,5,53.71
50,131,0,0,4,53.69
68,123,0,0,5,53.68
11,110,0,0,3,53.67
100,142,0,0,4,53.62
29,69,0,0,8,53.6
25,57,2,0,4,53.59
61,137,0,0,4,53.56
131,149,0,0,2,53.55
16,101,0,1,5,53.53
82,93,0,0,2,53.52
7,100,0,2,3,53.51
45,114,0,0,3,53.5
80,99,2,2,2,53.49
48,58,0,0,5,53.46
8,67,0,0,3,53.38
125,136,0,1,4,53.38
43,94,0,0,5,53.33
27,96,0,2,5,53.31
16,98,0,0,5,53.28
103,125,1,1,3,53.27
8,15,1,0,2,53.26
57,115,1,2,2,53.22
124,126,2,0,1,53.21
25,76,0,1,5,53.19
43,101,1,0,3,53.17
55,99,0,0,6,53.14
108,123,0,0,3,53.08
29,144,1,0,6,53.07
29,92,1,1,3,53.03
43,146,0,0,3,53.03
47,58,0,0,5,52.98
40,120,0,0,4,52.95
96,137,0,0,6,52.93
110,114,0,0,2,52.91
37,123,1,0,4,52.9
139,149,0,0,4,52.87
20,90,0,0,4,52.86
29,44,0,0,7,52.85
6,100,0,0,3,52.85
42,140,1,1,4,52.78
95,131,0,0,3,52.69
64,121,0,0,3,52.69
118,137,0,0,6,52.66
4,146,0,0,3,52.66
35,134,0,1,2,52.64
107,129,0,1,4,52.62
67,81,0,0,4,52.62
75,137,0,0,5,52.61
71,124,0,0,5,52.6
86,126,1,0,3,52.6
70,114,0,0,1,52.59
16,148,1,0,4,52.56
85,121,0,1,3,52.54
12,146,0,0,5,52.52
97,133,0,0,2,52.52
92,117,0,0,3,52.48
118,123,1,0,2,52.47
23,121,0,0,3,52.47
64,99,0,0,4,52.44
32,111,0,0,4,52.43
90,117,0,0,3,52.4
25,67,0,0,4,52.34
132,150,0,0,3,52.33
123,145,0,0,4,52.32
88,137,1,1,4,52.32
8,20,1,1,2,52.31
32,117,0,0,3,52.26
8,113,1,1,1,52.24
117,132,0,0,3,52.23
9,114,0,0,3,52.23
101,133,0,0,3,52.22
120,121,1,0,2,52.21
15,100,0,0,3,52.18
94,136,0,0,8,52.16
100,141,0,0,4,52.14
8,26,0,0,4,52.13
114,115,0,1,3,52.1
4,124,0,0,4,52.08
5,114,0,0,3,52.08
26,46,0,0,5,52.05
117,136,0,2,2,52.04
110,134,1,0,1,51.96
20,133,0,0,3,51.96
27,99,1,0,4,51.93
16,47,0,0,4,51.91
93,121,0,0,2,51.9
27,121,1,0,4,51.89
26,148,1,0,5,51.87
57,65,0,1,4,51.86
19,20,1,0,3,51.86
87,93,0,0,2,51.86
15,48,0,0,4,51.83
130,139,0,0,5,51.8
74,123,0,0,5,51.78
88,110,0,0,5,51.78
120,124,1,0,2,51.76
1,124,0,1,2,51.76
39,126,0,0,4,51.72
48,136,0,1,4,51.62
102,114,0,0,5,51.61
32,113,0,0,4,51.6
2,131,0,0,2,51.6
2,121,0,0,3,51.59
24,131,0,2,2,51.51
60,100,0,0,4,51.48
107,117,0,1,3,51.44
137,142,0,0,3,51.44
43,91,1,0,3,51.41
49,124,0,0,5,51.4
28,144,1,2,4,51.4
8,58,0,0,5,51.36
8,142,0,0,3,51.35
27,148,0,0,6,51.34
9,133,0,0,5,51.29
56,124,0,0,4,51.29
85,123,0,0,2,51.26
14,131,1,2,0,51.25
52,136,1,2,4,51.25
7,114,0,0,3,51.24
38,134,0,0,3,51.22
40,148,1,0,6,51.21
128,146,0,0,3,51.2
51,117,0,0,3,51.2
26,137,0,0,5,51.19
77,113,0,0,5,51.18
67,147,0,0,4,51.16
1,42,2,1,2,51.14
29,35,1,1,5,51.1
13,49,0,1,4,51.06
126,139,0,0,5,51.06
121,140,2,2,1,51.02
104,120,0,0,5,51.02
66,70,0,0,4,51.02
29,133,1,0,3,50.99
80,111,0,0,5,50.96
17,93,1,0,1,50.93
12,72,0,1,5,50.9
84,113,0,0,3,50.89
27,75,0,0,4,50.87
58,130,0,0,3,50.86
42,110,1,0,4,50.81
106,133,1,1,2,50.78
46,136,0,0,5,50.76
57,121,0,0,3,50.76
97,131,0,0,3,50.75
24,70,0,0,3,50.67
108,120,0,0,3,50.66
65,142,0,0,4,50.65
5,131,0,0,4,50.65
117,133,0,0,2,50.64
1,40,2,0,4,50.59
8,118,0,1,4,50.59
111,144,0,0,4,50.58
126,128,1,0,1,50.56
35,128,1,0,3,50.56
79,134,0,2,1,50.55
6,122,0,0,3,50.54
60,145,0,1,6,50.5
62,72,0,0,8,50.5
126,142,0,0,2,50.49
61,117,1,0,1,50.49
101,123,0,0,3,50.48
19,131,0,1,3,50.43
67,121,0,0,3,50.43
81,127,0,0,4,50.42
12,100,0,1,3,50.41
99,137,0,0,4,50.41
95,122,0,0,4,50.35
41,136,0,1,6,50.34
38,67,0,0,4,50.27
117,143,0,0,3,50.26
122,138,0,0,4,50.26
4,101,0,0,3,50.22
43,130,0,2,1,50.21
70,105,0,2,3,50.2
43,133,0,1,1,50.18
95,148,1,0,5,50.16
3,134,1,0,1,50.15
70,87,0,0,2,50.13
15,43,0,0,3,50.12
96,129,0,1,3,50.1
1,57,0,0,3,50.07
52,114,0,0,2,50.01
54,122,0,1,3,49.99
80,133,0,1,3,49.98
13,85,0,0,4,49.96
110,120,0,0,3,49.95
23,28,0,0,4,49.95
113,129,0,0,3,49.94
25,46,1,0,5,49.93
137,140,0,1,3,49.82
62,148,0,0,6,49.82
24,115,1,2,3,49.82
37,42,1,0,6,49.79
19,114,0,0,3,49.75
74,149,1,0,3,49.75
42,70,0,0,4,49.74
3,117,1,0,1,49.72
62,146,1,0,4,49.61
49,93,0,0,3,49.57
20,26,0,0,3,49.48
64,131,0,0,3,49.47
34,127,2,0,3,49.44
95,117,0,0,2,49.44
130,142,1,1,2,49.38
4,74,1,0,5,49.36
20,97,0,0,3,49.34
79,131,0,0,3,49.33
114,127,0,0,2,49.26
70,146,0,1,2,49.25
75,113,0,0,3,49.23
3,101,0,0,5,49.19
74,126,0,0,4,49.15
60,148,0,0,6,49.13
56,126,0,0,3,49.13
21,75,0,0,4,49.02
49,129,0,0,4,49.01
28,136,0,1,6,48.98
46,52,0,0,5,48.98
32,47,0,0,4,48.87
61,82,1,0,2,48.84
48,124,0,0,3,48.83
4,131,1,0,2,48.82
40,47,0,0,5,48.78
25,117,1,1,1,48.75
62,99,0,0,5,48.75
23,136,0,0,4,48.75
24,56,0,1,4,48.74
99,104,1,0,6,48.66
43,114,0,0,2,48.59
5,113,0,0,4,48.59
63,146,0,0,3,48.58
26,133,0,0,3,48.55
43,137,0,0,3,48.53
39,150,0,0,2,48.48
82,129,0,0,3,48.47
4,134,0,0,1,48.46
54,128,0,1,1,48.42
67,126,0,0,3,48.37
71,93,0,0,4,48.33
9,130,0,0,4,48.24
32,137,0,0,5,48.15
60,92,0,0,4,48.15
17,70,0,0,3,48.15
54,148,1,0,2,48.13
43,113,0,0,2,48.11
133,146,0,0,3,48.08
80,134,0,0,3,48.04
72,87,0,0,4,48.04
67,127,0,0,3,47.97
1,130,0,0,2,47.94
6,121,0,0,3,47.9
65,117,0,0,1,47.88
67,94,0,0,4,47.88
11,82,0,0,3,47.83
64,113,0,0,3,47.81
94,120,0,1,3,47.75
58,122,0,0,4,47.75
47,124,0,0,2,47.73
47,136,1,0,4,47.71
20,114,0,0,2,47.7
120,150,0,0,1,47.7
20,49,0,0,5,47.66
29,64,1,0,3,47.59
14,30,0,0,3,47.58
3,148,1,0,4,47.58
59,129,0,1,4,47.54
29,67,0,1,3,47.52
43,87,0,0,2,47.51
23,120,0,0,2,47.51
67,130,0,0,3,47.48
10,148,1,0,5,47.46
56,148,1,0,5,47.44
3,99,1,1,2,47.4
96,117,0,0,2,47.39
124,142,0,0,3,47.38
91,131,0,0,3,47.36
62,125,1,0,2,47.31
94,100,0,0,5,47.31
142,148,1,1,2,47.28
19,127,0,0,3,47.28
13,127,0,0,3,47.23
100,123,0,0,2,47.23
100,110,0,0,3,47.22
1,54,0,0,3,47.22
40,136,0,0,6,47.2
29,51,1,0,4,47.16
88,113,0,0,4,47.06
54,125,0,0,3,47.06
43,112,0,0,3,47.05
8,35,0,0,5,47.05
43,46,0,1,3,47.01
110,142,0,0,3,47.01
65,131,0,0,3,47.01
43,148,0,1,2,46.98
114,130,0,0,2,46.98
70,150,0,0,1,46.93
132,141,0,0,5,46.9
75,126,0,0,2,46.9
42,149,0,0,4,46.89
99,131,1,0,1,46.86
93,146,0,1,2,46.83
16,126,0,0,3,46.77
12,137,0,0,5,46.77
43,127,0,0,3,46.75
34,114,0,0,4,46.75
77,150,0,0,3,46.71
86,134,0,0,3,46.65
27,100,1,0,3,46.64
56,121,0,1,3,46.63
87,140,0,1,3,46.58
8,146,0,1,3,46.55
67,74,0,1,4,46.51
11,59,1,0,4,46.5
130,150,0,0,2,46.48
66,123,0,0,4,46.47
6,63,1,0,3,46.45
48,86,0,1,5,46.36
8,125,0,0,2,46.31
82,121,0,1,1,46.31
94,126,0,0,4,46.27
31,137,0,0,6,46.25
125,144,0,0,4,46.15
11,62,1,0,4,46.14
56,101,0,1,4,46.14
35,125,2,1,2,46.14
8,41,1,0,4,46.12
1,24,1,0,2,46.11
8,47,1,0,3,46.11
15,70,0,0,2,46.11
82,102,0,1,5,46.09
82,127,0,0,3,46.09
58,98,1,1,2,46.07
126,150,0,0,1,46.04
80,120,0,0,3,45.94
50,123,0,0,4,45.9
118,126,0,2,2,45.89
60,111,1,0,3,45.86
29,37,0,1,6,45.85
54,147,1,0,3,45.78
42,101,1,0,3,45.75
43,115,0,0,3,45.74
88,150,0,0,1,45.66
16,92,0,0,5,45.65
45,134,0,1,2,45.65
12,99,0,0,3,45.64
116,133,1,1,1,45.63
96,144,1,0,5,45.59
86,122,0,0,4,45.55
55,137,0,0,7,45.49
81,120,1,0,2,45.49
54,137,0,0,4,45.48
15,104,1,0,4,45.46
1,99,0,0,3,45.44
37,124,0,2,3,45.44
19,149,0,0,4,45.44
35,150,0,0,3,45.41
51,114,0,0,3,45.38
79,150,0,0,2,45.3
56,122,0,0,4,45.27
67,144,0,0,4,45.26
77,133,0,0,2,45.24
1,28,0,0,4,45.23
5,148,0,0,5,45.16
39,113,0,0,3,45.11
57,135,1,0,4,45.1
97,127,0,0,2,45.09
43,121,0,0,3,45.07
87,94,0,0,4,45.0
63,131,0,0,3,44.95
12,121,0,0,3,44.93
10,133,0,0,3,44.9
2,100,1,0,1,44.89
93,113,0,0,2,44.84
8,13,1,0,2,44.82
9,134,0,0,3,44.74
15,76,0,0,3,44.72
14,26,0,0,5,44.67
12,91,1,0,3,44.65
41,46,0,0,6,44.62
27,47,1,2,2,44.6
80,117,0,0,2,44.59
36,146,0,1,3,44.58
64,126,0,0,3,44.56
75,90,1,0,2,44.54
56,123,1,1,2,44.51
13,120,0,0,2,44.49
11,111,0,1,2,44.44
70,143,1,0,3,44.4
5,134,0,0,2,44.33
5,120,0,0,2,44.3
87,111,0,0,3,44.29
29,134,1,0,1,44.19
136,146,2,1,3,44.15
92,99,0,0,4,44.11
44,122,0,0,3,44.09
124,125,1,0,1,44.07
2,114,0,0,3,44.02
24,42,0,0,3,44.0
13,58,0,0,3,43.98
117,121,0,0,2,43.98
20,101,1,0,3,43.9
103,126,0,0,3,43.82
85,144,0,0,5,43.8
12,136,0,0,5,43.78
3,136,0,0,5,43.75
54,134,0,0,1,43.74
1,84,0,1,3,43.72
4,126,0,0,2,43.66
30,129,0,1,2,43.66
4,98,0,0,3,43.59
120,129,1,0,1,43.59
87,106,0,0,6,43.57
17,122,0,0,4,43.57
55,113,0,0,5,43.56
36,149,0,0,4,43.55
26,53,0,0,5,43.52
17,128,0,0,3,43.52
64,100,0,0,3,43.48
71,134,0,0,3,43.36
36,134,1,0,1,43.35
127,150,0,0,1,43.33
1,136,0,0,3,43.33
2,15,0,0,3,43.33
62,123,0,0,3,43.29
37,93,0,0,4,43.28
124,137,0,0,3,43.22
41,93,0,0,2,43.18
4,136,0,0,4,43.18
113,149,2,0,1,43.17
117,137,0,0,2,43.14
40,117,1,1,1,43.13
56,111,0,0,4,43.11
7,134,0,0,2,43.11
26,136,0,0,5,43.1
1,150,0,0,1,43.09
72,117,1,0,2,43.06
60,138,0,0,4,43.06
70,99,0,0,2,43.05
30,128,0,0,2,43.01
15,62,2,0,2,42.96
47,125,0,0,3,42.94
71,114,0,0,3,42.92
24,114,0,0,2,42.84
57,93,0,0,2,42.81
135,142,1,0,3,42.81
70,95,0,0,2,42.81
123,138,0,0,3,42.74
45,150,0,0,2,42.72
8,100,0,0,3,42.65
85,117,1,0,1,42.63
23,127,0,0,2,42.6
41,130,0,1,3,42.57
1,15,0,1,2,42.54
84,126,0,0,3,42.53
82,95,1,0,2,42.49
12,120,0,1,1,42.49
16,117,1,0,1,42.48
20,148,0,1,2,42.45
23,57,0,0,4,42.45
24,57,0,0,4,42.43
29,123,0,1,2,42.4
23,99,0,0,3,42.39
95,116,1,0,4,42.39
115,150,1,0,1,42.34
9,29,1,0,5,42.33
87,144,0,0,4,42.32
133,140,0,1,2,42.29
113,116,1,0,3,42.29
70,81,0,0,3,42.27
52,130,0,0,3,42.27
29,95,0,0,4,42.22
2,129,0,0,3,42.22
39,122,0,0,4,42.22
100,124,0,0,2,42.22
126,140,0,0,2,42.2
19,43,0,0,3,42.19
58,61,0,0,3,42.03
93,141,0,0,2,42.02
62,150,0,0,2,41.99
29,150,0,1,1,41.99
14,150,0,0,1,41.92
55,93,0,0,3,41.91
106,123,1,0,4,41.74
127,138,0,0,3,41.73
91,136,0,0,5,41.64
75,123,0,0,2,41.64
93,126,0,0,1,41.61
123,140,0,0,3,41.57
36,137,0,0,5,41.53
4,95,0,0,3,41.53
43,93,0,0,2,41.52
6,29,1,0,2,41.5
127,141,0,0,3,41.46
13,124,0,0,3,41.46
4,96,0,0,3,41.45
20,111,0,0,3,41.43
84,93,0,0,2,41.38
39,124,0,0,4,41.34
1,87,0,0,2,41.32
38,150,0,0,2,41.3
29,39,1,0,3,41.29
47,70,0,0,2,41.27
15,142,0,0,2,41.21
60,128,0,0,2,41.2
42,99,0,0,4,41.19
42,51,0,1,4,41.12
9,63,1,0,3,41.11
23,144,0,1,3,41.07
20,29,1,1,2,40.99
24,116,0,1,3,40.99
38,136,0,0,5,40.95
1,129,0,1,1,40.93
24,117,0,0,2,40.9
53,150,0,0,1,40.85
70,106,0,0,3,40.8
128,136,0,0,3,40.75
84,117,0,0,2,40.73
141,148,0,0,4,40.72
49,120,0,0,4,40.71
10,134,1,1,1,40.66
58,131,0,0,3,40.61
76,126,0,0,2,40.59
128,138,0,0,2,40.58
60,123,0,0,3,40.49
15,54,0,0,3,40.49
100,131,0,1,1,40.42
47,69,0,0,6,40.41
9,128,0,0,2,40.39
13,133,0,1,2,40.38
40,93,0,0,3,40.36
70,142,0,0,3,40.29
61,133,0,0,3,40.29
86,125,0,0,4,40.19
83,93,0,0,2,40.18
85,134,0,1,1,40.16
56,98,0,0,5,40.14
29,54,0,0,4,40.05
64,133,0,0,2,40.04
46,117,0,0,1,40.01
2,101,0,0,4,39.93
123,136,0,0,3,39.92
29,38,1,0,3,39.9
19,150,0,1,1,39.82
67,92,1,0,2,39.81
47,129,0,0,2,39.74
11,150,0,0,2,39.73
4,93,0,0,2,39.73
4,149,0,0,2,39.69
15,127,0,0,3,39.64
137,143,0,1,4,39.58
29,116,1,1,3,39.57
132,136,0,0,5,39.56
38,100,1,0,3,39.52
19,47,0,0,4,39.51
94,114,0,0,2,39.49
54,104,0,1,4,39.46
3,150,0,0,2,39.46
63,136,1,2,2,39.44
12,129,0,0,3,39.43
87,116,0,0,3,39.42
1,67,0,0,2,39.39
117,119,0,1,5,39.37
42,125,0,0,3,39.36
82,131,0,2,0,39.35
29,56,0,0,5,39.34
63,150,0,1,1,39.29
54,144,0,0,4,39.26
30,117,0,0,2,39.25
39,137,0,1,3,39.23
143,149,0,0,4,39.23
6,120,0,1,1,39.21
11,120,0,0,2,39.18
67,142,0,0,2,39.18
59,137,1,0,4,39.17
5,136,1,1,4,39.07
29,126,1,0,2,39.05
76,137,0,0,3,39.02
30,127,0,1,2,39.02
80,149,0,0,4,38.97
42,60,0,0,4,38.95
62,129,0,0,3,38.94
125,127,1,0,2,38.91
40,114,0,0,2,38.9
7,117,0,0,2,38.9
49,117,0,0,2,38.86
62,127,0,0,4,38.86
24,136,0,0,4,38.84
114,149,0,0,2,38.8
99,129,0,0,2,38.79
15,113,0,0,2,38.76
23,79,1,0,3,38.75
91,127,0,0,2,38.74
12,149,0,0,2,38.72
4,63,1,0,2,38.72
97,124,0,1,2,38.7
60,95,0,0,4,38.63
47,134,0,0,2,38.62
70,75,0,0,2,38.59
70,104,0,0,3,38.58
10,128,0,0,3,38.57
20,58,0,0,3,38.53
22,128,1,0,2,38.52
5,150,0,0,2,38.5
8,43,0,0,2,38.49
16,134,1,0,0,38.49
42,108,0,0,4,38.49
21,150,0,0,2,38.42
91,126,0,0,3,38.33
39,136,0,0,6,38.31
82,122,0,0,2,38.29
134,150,0,0,1,38.29
77,128,0,0,3,38.2
41,117,1,0,1,38.17
64,127,0,0,3,38.11
1,85,0,1,2,38.09
120,133,1,1,0,38.07
90,114,0,0,3,38.0
17,133,0,1,2,37.96
1,108,0,0,2,37.9
26,67,0,0,3,37.88
39,123,0,0,2,37.88
56,113,2,0,2,37.85
4,75,0,0,3,37.82
13,63,1,0,2,37.77
62,122,0,0,3,37.77
64,150,0,0,2,37.61
51,128,0,1,2,37.56
3,126,0,0,3,37.55
25,93,0,0,3,37.48
63,75,1,0,3,37.43
67,133,0,0,2,37.42
43,58,0,0,3,37.39
15,144,0,0,3,37.34
58,136,0,0,3,37.31
137,148,0,0,5,37.31
1,86,1,1,2,37.3
85,141,0,0,4,37.29
117,150,1,0,0,37.22
122,144,0,0,4,37.13
70,113,0,0,1,37.11
55,117,0,0,3,37.11
61,125,0,0,2,36.91
99,144,0,0,4,36.89
9,120,0,0,2,36.86
92,120,0,0,2,36.85
79,129,0,0,4,36.77
26,150,0,0,2,36.74
117,141,0,0,2,36.74
8,28,1,0,2,36.72
12,42,0,0,4,36.71
1,60,0,0,3,36.68
100,129,0,0,2,36.65
46,100,0,0,3,36.59
55,67,1,0,3,36.56
59,150,0,0,2,36.51
37,47,1,1,4,36.49
102,133,1,2,1,36.44
3,63,1,0,2,36.4
35,133,2,0,2,36.38
29,143,1,0,4,36.37
91,123,0,0,2,36.34
42,97,0,1,3,36.3
111,123,0,0,2,36.22
2,120,0,0,2,36.19
56,137,0,0,5,36.17
140,150,0,0,2,36.15
64,114,0,0,2,36.15
49,123,0,0,3,36.14
54,136,0,1,2,36.05
90,133,1,0,1,36.0
3,122,0,0,3,35.93
72,126,0,0,4,35.91
76,150,0,0,2,35.74
108,150,1,0,1,35.59
12,67,0,0,3,35.58
120,149,0,0,2,35.49
91,137,0,0,4,35.44
13,47,0,0,3,35.4
29,94,0,0,5,35.36
22,150,0,0,3,35.26
12,111,0,0,2,35.22
12,133,0,0,3,35.17
117,139,0,0,2,35.13
91,93,0,0,2,35.06
42,134,0,1,1,34.97
75,115,1,1,2,34.93
13,128,0,0,1,34.87
98,127,0,0,3,34.82
27,114,0,0,2,34.8
30,136,0,0,4,34.8
5,124,0,0,3,34.78
19,46,0,0,4,34.77
6,148,1,0,2,34.77
93,137,0,0,1,34.67
65,70,0,0,3,34.63
4,129,0,0,2,34.62
43,117,0,0,1,34.53
63,125,0,0,2,34.52
25,126,0,0,2,34.45
17,67,0,0,2,34.45
111,128,0,1,1,34.4
47,121,0,0,2,34.33
54,146,0,0,2,34.31
15,67,0,0,2,34.3
121,137,0,0,3,34.3
41,134,2,0,0,34.29
20,122,1,0,2,34.27
54,117,0,0,1,34.26
24,92,0,0,4,34.25
43,107,0,0,4,34.23
126,136,0,0,4,34.22
131,140,0,0,2,34.19
101,113,0,0,2,34.19
74,100,1,0,3,34.17
51,133,0,0,3,34.1
136,140,0,0,5,34.09
110,124,0,0,2,34.05
19,125,0,0,2,34.0
99,142,1,0,2,33.98
97,150,0,1,1,33.97
58,142,1,0,2,33.94
41,99,1,0,3,33.94
60,124,0,0,3,33.88
129,140,0,1,2,33.87
58,114,0,0,2,33.84
16,129,1,0,2,33.83
146,150,1,0,0,33.83
6,87,0,0,2,33.81
67,116,0,0,3,33.77
27,126,1,0,2,33.76
9,123,1,0,2,33.74
29,121,0,0,3,33.73
93,134,0,0,1,33.72
120,148,0,0,3,33.72
127,149,0,0,2,33.69
125,142,0,0,2,33.59
40,150,0,0,2,33.56
6,113,0,0,2,33.54
7,29,0,0,5,33.45
11,20,0,1,2,33.39
12,134,1,0,1,33.37
56,149,0,0,3,33.37
73,117,0,0,2,33.35
114,133,0,0,1,33.34
55,150,0,0,2,33.31
82,137,0,0,3,33.29
39,98,1,1,2,33.25
39,99,1,0,3,33.22
75,117,0,0,1,33.2
28,117,0,0,2,33.2
41,58,0,0,5,33.09
77,149,0,0,4,33.07
13,87,0,0,2,33.07
21,114,0,0,2,33.05
94,128,0,0,2,33.03
29,75,0,0,3,33.0
105,150,1,1,1,32.92
84,123,1,0,2,32.9
120,139,0,0,3,32.84
73,149,0,0,4,32.82
1,117,0,0,1,32.78
42,112,0,0,3,32.77
39,129,0,0,3,32.75
114,134,0,0,1,32.73
14,123,0,0,2,32.67
87,136,0,0,3,32.63
82,114,0,0,2,32.63
93,144,1,0,1,32.62
88,125,0,1,2,32.52
75,100,0,1,1,32.52
29,127,0,0,3,32.5
130,133,1,0,1,32.49
21,126,0,0,2,32.45
126,146,0,1,2,32.41
58,137,0,0,4,32.36
24,124,0,1,2,32.34
120,138,0,0,2,32.3
47,123,0,0,2,32.28
10,150,0,0,2,32.17
133,136,0,0,3,32.1
1,70,0,0,1,31.9
32,70,0,1,2,31.89
61,87,0,0,2,31.87
60,134,0,0,2,31.87
53,123,0,0,2,31.83
65,121,0,0,2,31.74
117,144,0,0,2,31.74
131,134,1,0,0,31.64
39,70,0,0,3,31.62
74,117,0,0,2,31.6
56,93,0,0,2,31.58
57,70,0,0,3,31.56
96,127,0,0,3,31.56
6,136,0,0,3,31.53
23,47,0,0,2,31.47
129,142,0,0,2,31.46
21,134,0,0,2,31.46
114,131,0,0,1,31.3
6,99,0,0,2,31.27
42,75,0,0,3,31.26
28,70,0,0,2,31.23
62,137,0,0,4,31.22
108,129,0,0,2,31.22
116,117,1,0,1,31.19
20,136,0,0,3,31.18
51,93,0,0,2,31.15
80,131,0,1,1,31.14
58,113,0,0,1,31.11
27,98,0,0,4,30.99
5,133,0,1,2,30.92
12,93,0,0,2,30.83
42,113,0,0,3,30.82
65,146,1,0,2,30.8
8,75,0,0,3,30.69
70,135,0,0,2,30.64
56,131,0,0,3,30.57
70,111,0,0,1,30.44
114,120,0,0,1,30.32
20,113,0,1,1,30.31
128,141,0,0,1,30.29
23,117,0,0,1,30.26
15,133,0,0,2,30.21
24,126,0,0,1,30.2
120,137,0,0,2,30.17
50,117,0,0,2,30.17
148,150,1,0,0,30.12
70,121,0,1,1,30.06
44,150,0,0,2,30.05
67,90,1,0,1,29.97
45,93,0,1,1,29.96
41,150,0,0,1,29.86
104,150,1,0,1,29.78
70,110,0,0,2,29.76
129,136,0,0,3,29.76
1,6,0,0,2,29.73
117,140,0,0,2,29.73
15,129,0,0,2,29.71
118,134,0,0,2,29.6
134,140,0,0,2,29.6
43,134,0,0,1,29.5
9,124,0,0,3,29.49
61,121,0,0,2,29.49
64,137,0,0,3,29.47
24,58,1,0,2,29.43
67,115,1,1,1,29.38
25,124,0,0,3,29.38
8,150,0,0,1,29.37
5,137,0,1,3,29.3
59,124,0,0,3,29.2
51,129,0,0,3,29.09
90,131,0,0,2,29.0
47,90,1,0,2,28.95
126,148,0,0,3,28.94
131,146,0,0,2,28.94
49,126,0,0,2,28.88
23,87,0,0,2,28.86
111,120,0,0,2,28.7
115,142,0,0,3,28.69
